0,1,2
107,0,327
107,1,314
107,0,302
107,0,301
107,0,299
107,0,298
107,0,297
107,0,285
107,0,283
107,0,281
107,0,278
107,0,277
107,0,276
107,0,272
107,0,271
107,0,270
107,0,269
107,0,268
107,0,267
107,0,262
107,0,259
107,0,258
107,0,255
107,0,254
107,0,252
107,0,250
107,0,248
107,0,238
107,0,236
107,0,232
107,0,230
107,0,229
107,0,228
107,0,226
107,0,225
107,0,224
107,0,223
107,0,221
107,0,220
107,0,218
107,0,210
107,0,209
107,0,208
107,0,206
107,0,203
107,0,202
107,0,201
107,0,200
107,0,199
107,0,198
107,0,197
107,0,196
107,0,195
107,0,193
107,0,192
107,0,190
107,0,188
107,0,186
107,0,185
107,0,183
107,1,177
107,0,175
107,0,174
107,0,167
107,0,166
107,1,162
107,0,158
107,0,157
107,0,147
107,0,146
107,0,144
107,0,141
107,0,140
107,0,138
107,0,136
107,0,132
107,0,131
107,0,129
107,0,126
107,0,125
107,0,123
107,0,122
107,0,121
107,0,118
107,0,105
107,0,100
107,0,99
107,0,95
107,0,92
107,0,91
107,0,89
107,0,88
107,0,85
107,0,80
107,0,79
107,0,78
107,0,75
107,0,73
107,0,72
107,0,71
107,0,70
107,0,67
107,0,65
107,0,64
107,0,63
107,0,62
107,0,61
107,0,60
107,0,59
107,0,58
107,0,54
107,1,50
107,1,49
107,0,46
107,1,45
107,0,44
107,1,40
107,0,37
107,1,34
107,1,33
107,1,30
107,1,28
107,1,24
107,1,22
107,1,21
107,1,20
107,1,19
107,0,13
107,1,11
107,1,9
107,1,7
107,1,6
107,1,5
107,1,4
107,1,2
107,1,0
106,0,337
106,0,335
106,0,333
106,0,331
106,0,330
106,0,329
106,0,313
106,0,312
106,0,311
106,0,308
106,0,307
106,0,306
106,0,305
106,0,304
106,0,303
106,0,302
106,0,301
106,0,297
106,0,295
106,0,294
106,0,286
106,0,280
106,0,261
106,0,254
106,0,252
106,0,250
106,0,249
106,0,247
106,0,244
106,0,243
106,0,242
106,0,241
106,0,240
106,0,239
106,0,238
106,0,237
106,0,236
106,0,235
106,0,232
106,0,231
106,0,230
106,0,229
106,0,228
106,0,227
106,0,226
106,0,225
106,0,224
106,0,223
106,0,222
106,0,221
106,0,220
106,0,219
106,0,218
106,0,217
106,0,216
106,0,215
106,0,214
106,0,213
106,0,212
106,0,211
106,0,210
106,0,209
106,0,208
106,0,207
106,0,206
106,0,204
106,0,203
106,0,202
106,0,201
106,0,200
106,0,199
106,0,198
106,0,196
106,0,195
106,0,193
106,0,192
106,0,191
106,0,190
106,0,189
106,0,187
106,0,186
106,0,185
106,0,184
106,0,183
106,1,177
106,0,174
106,0,169
106,0,167
106,0,166
106,0,165
106,0,163
106,0,160
106,0,153
106,0,152
106,0,140
106,0,134
106,0,127
106,0,121
106,0,119
106,0,117
106,0,110
106,0,109
106,0,107
106,0,106
106,0,105
106,0,104
106,0,103
106,0,102
106,0,100
106,0,99
106,0,98
106,0,97
106,0,95
106,0,94
106,0,93
106,0,92
106,0,91
106,0,90
106,0,89
106,0,88
106,0,87
106,0,86
106,0,85
106,0,84
106,0,83
106,0,82
106,0,81
106,0,80
106,0,79
106,0,78
106,0,77
106,0,76
106,0,75
106,0,73
106,0,72
106,0,71
106,0,70
106,0,69
106,0,67
106,0,66
106,0,65
106,0,64
106,0,63
106,0,62
106,0,61
106,0,60
106,0,58
106,0,56
106,0,44
106,0,39
106,0,37
106,0,32
106,1,28
106,0,27
106,0,16
106,0,15
106,0,13
105,0,333
105,0,329
105,1,314
105,0,302
105,0,301
105,0,297
105,0,286
105,0,285
105,0,284
105,0,283
105,0,281
105,0,279
105,0,278
105,0,277
105,0,276
105,0,275
105,0,274
105,0,272
105,0,271
105,0,270
105,0,269
105,0,268
105,0,267
105,0,266
105,0,264
105,0,262
105,0,261
105,0,260
105,0,259
105,0,258
105,0,254
105,0,252
105,0,248
105,0,242
105,0,238
105,0,237
105,0,236
105,0,235
105,0,233
105,0,232
105,0,230
105,0,229
105,0,228
105,0,226
105,0,225
105,0,224
105,0,223
105,0,221
105,0,220
105,0,218
105,0,207
105,0,206
105,0,203
105,0,202
105,0,201
105,0,200
105,0,198
105,0,193
105,0,192
105,0,191
105,0,186
105,0,185
105,0,183
105,1,177
105,0,168
105,1,162
105,1,161
105,0,158
105,0,157
105,0,156
105,0,153
105,0,151
105,0,147
105,0,146
105,0,144
105,0,142
105,0,138
105,0,137
105,0,136
105,0,134
105,0,132
105,0,131
105,0,127
105,0,126
105,0,125
105,0,123
105,0,121
105,0,119
105,0,118
105,0,117
105,0,116
105,0,114
105,0,113
105,0,112
105,0,109
105,0,105
105,0,103
105,0,101
105,0,100
105,0,99
105,0,95
105,0,94
105,0,93
105,0,91
105,0,88
105,0,85
105,0,83
105,0,80
105,0,79
105,0,75
105,0,73
105,0,72
105,0,71
105,0,70
105,0,69
105,0,67
105,0,65
105,0,64
105,0,63
105,0,62
105,0,60
105,0,58
105,1,50
105,1,49
105,0,44
105,0,42
105,0,37
105,1,33
105,1,30
105,1,28
105,1,24
105,1,22
105,1,21
105,1,20
105,1,19
105,1,17
105,1,12
105,1,11
105,1,10
105,1,9
105,1,7
105,1,5
105,1,4
105,0,3
105,1,2
104,0,335
104,0,333
104,0,331
104,0,329
104,0,327
104,0,325
104,0,323
104,0,322
104,0,313
104,0,308
104,0,307
104,0,305
104,0,304
104,0,301
104,0,298
104,0,297
104,0,296
104,0,294
104,0,286
104,0,252
104,0,249
104,0,247
104,0,246
104,0,245
104,0,244
104,0,242
104,0,240
104,0,239
104,0,238
104,0,236
104,0,235
104,0,233
104,0,232
104,0,231
104,0,230
104,0,229
104,0,228
104,0,226
104,0,225
104,0,224
104,0,223
104,0,221
104,0,220
104,0,219
104,0,218
104,0,217
104,0,214
104,0,213
104,0,210
104,0,209
104,0,207
104,0,204
104,0,202
104,0,200
104,0,198
104,0,197
104,0,194
104,0,193
104,0,192
104,0,191
104,0,190
104,0,189
104,0,188
104,0,186
104,0,184
104,0,183
104,0,181
104,0,180
104,0,179
104,1,177
104,0,172
104,0,171
104,0,167
104,1,162
104,0,160
104,0,140
104,0,127
104,0,122
104,0,121
104,0,119
104,0,117
104,0,115
104,0,112
104,0,106
104,0,105
104,0,103
104,0,99
104,0,96
104,0,95
104,0,94
104,0,93
104,0,91
104,0,88
104,0,86
104,0,85
104,0,83
104,0,81
104,0,80
104,0,79
104,0,73
104,0,70
104,0,67
104,0,65
104,0,64
104,0,60
104,0,59
104,0,58
104,0,57
104,0,56
104,0,55
104,0,54
104,0,44
104,0,42
104,1,41
104,0,39
104,0,37
104,1,33
104,1,28
104,0,27
104,1,24
104,1,22
104,1,21
104,1,19
104,1,17
104,1,5
104,1,4
104,0,1
103,0,337
103,0,334
103,0,324
103,0,323
103,0,321
103,1,314
103,0,306
103,0,305
103,0,301
103,0,298
103,0,297
103,0,286
103,0,285
103,0,284
103,0,283
103,0,281
103,0,279
103,0,278
103,0,276
103,0,274
103,0,272
103,0,271
103,0,270
103,0,269
103,0,268
103,0,267
103,0,262
103,0,259
103,0,258
103,0,257
103,0,256
103,0,255
103,0,254
103,0,252
103,0,248
103,0,242
103,0,238
103,0,236
103,0,235
103,0,234
103,0,232
103,0,231
103,0,230
103,0,229
103,0,227
103,0,226
103,0,225
103,0,224
103,0,223
103,0,221
103,0,218
103,0,214
103,0,213
103,0,210
103,0,209
103,0,207
103,0,206
103,0,204
103,0,203
103,0,202
103,0,201
103,0,200
103,0,198
103,0,195
103,0,194
103,0,193
103,0,192
103,0,190
103,0,189
103,0,188
103,0,186
103,0,185
103,0,184
103,0,183
103,0,182
103,0,181
103,0,179
103,0,172
103,0,167
103,0,166
103,0,158
103,0,157
103,0,156
103,0,153
103,0,151
103,0,147
103,0,146
103,0,144
103,0,143
103,0,142
103,0,141
103,0,140
103,0,136
103,0,132
103,0,131
103,0,130
103,0,129
103,0,127
103,0,126
103,0,125
103,0,123
103,0,122
103,0,121
103,0,119
103,0,116
103,0,114
103,0,107
103,0,105
103,0,103
103,0,100
103,0,99
103,0,97
103,0,95
103,0,94
103,0,93
103,0,92
103,0,91
103,0,88
103,0,86
103,0,85
103,0,83
103,0,81
103,0,80
103,0,79
103,0,78
103,0,76
103,0,73
103,0,71
103,0,70
103,0,69
103,0,67
103,0,64
103,0,63
103,0,62
103,0,61
103,0,60
103,0,58
103,0,57
103,0,56
103,0,55
103,0,54
103,1,49
103,0,44
103,1,40
103,0,32
103,1,30
103,1,22
103,1,21
103,1,20
103,1,11
103,1,4
103,0,3
103,0,1
102,0,337
102,0,333
102,0,330
102,0,329
102,0,327
102,1,314
102,0,308
102,0,307
102,0,302
102,0,297
102,0,286
102,0,284
102,0,283
102,0,282
102,0,281
102,0,280
102,0,278
102,0,277
102,0,276
102,0,275
102,0,274
102,0,273
102,0,272
102,0,271
102,0,270
102,0,269
102,0,268
102,0,267
102,0,265
102,0,264
102,0,263
102,0,262
102,0,261
102,0,260
102,0,259
102,0,258
102,0,257
102,0,255
102,0,254
102,0,252
102,0,251
102,0,250
102,0,248
102,0,245
102,0,243
102,0,242
102,0,241
102,0,239
102,0,237
102,0,236
102,0,235
102,0,233
102,0,232
102,0,231
102,0,230
102,0,229
102,0,228
102,0,227
102,0,226
102,0,225
102,0,224
102,0,223
102,0,221
102,0,220
102,0,218
102,0,210
102,0,209
102,0,208
102,0,207
102,0,206
102,0,204
102,0,203
102,0,202
102,0,201
102,0,200
102,0,198
102,0,193
102,0,192
102,0,190
102,0,189
102,0,188
102,0,187
102,0,186
102,0,184
102,0,183
102,0,168
102,0,167
102,0,166
102,0,158
102,0,157
102,0,155
102,0,147
102,0,146
102,0,145
102,0,144
102,0,142
102,0,141
102,0,140
102,0,139
102,0,138
102,0,137
102,0,136
102,0,132
102,0,131
102,0,129
102,0,127
102,0,125
102,0,123
102,0,122
102,0,121
102,0,120
102,0,119
102,0,118
102,0,117
102,0,116
102,0,114
102,0,113
102,0,109
102,0,107
102,0,106
102,0,105
102,0,103
102,0,100
102,0,99
102,0,98
102,0,95
102,0,94
102,0,92
102,0,91
102,0,89
102,0,88
102,0,85
102,0,83
102,0,80
102,0,79
102,0,75
102,0,73
102,0,72
102,0,71
102,0,70
102,0,69
102,0,67
102,0,65
102,0,63
102,0,62
102,0,60
102,0,58
102,0,57
102,0,56
102,1,49
102,0,48
102,0,44
102,1,40
102,0,37
102,0,32
102,1,30
102,1,22
102,1,20
102,1,17
102,0,13
102,1,12
102,1,11
102,1,10
102,0,6
102,1,4
102,0,3
102,1,0
101,0,340
101,0,339
101,0,335
101,0,333
101,0,329
101,0,325
101,0,316
101,0,315
101,0,311
101,0,307
101,0,306
101,0,305
101,0,304
101,0,303
101,0,298
101,0,297
101,0,286
101,0,285
101,0,284
101,0,283
101,0,282
101,0,281
101,0,280
101,0,279
101,0,278
101,0,277
101,0,276
101,0,275
101,0,274
101,0,273
101,0,272
101,0,271
101,0,270
101,0,269
101,0,268
101,0,267
101,0,266
101,0,265
101,0,264
101,0,263
101,0,262
101,0,261
101,0,260
101,0,259
101,0,258
101,0,257
101,0,256
101,0,255
101,0,254
101,0,253
101,0,252
101,0,251
101,0,250
101,0,249
101,0,248
101,0,245
101,0,243
101,0,242
101,0,241
101,0,238
101,0,237
101,0,236
101,0,235
101,0,234
101,0,233
101,0,232
101,0,231
101,0,230
101,0,228
101,0,227
101,0,226
101,0,225
101,0,224
101,0,223
101,0,221
101,0,220
101,0,218
101,0,217
101,0,214
101,0,213
101,0,212
101,0,210
101,0,209
101,0,208
101,0,207
101,0,206
101,0,204
101,0,203
101,0,202
101,0,200
101,0,198
101,0,193
101,0,192
101,0,190
101,0,189
101,0,188
101,0,186
101,0,184
101,0,183
101,0,168
101,0,166
101,0,159
101,0,158
101,0,157
101,0,156
101,0,155
101,0,153
101,0,152
101,0,151
101,0,150
101,0,149
101,0,148
101,0,147
101,0,146
101,0,145
101,0,144
101,0,143
101,0,142
101,0,141
101,0,140
101,0,138
101,0,137
101,0,136
101,0,135
101,0,134
101,0,132
101,0,131
101,0,130
101,0,129
101,0,128
101,0,127
101,0,126
101,0,125
101,0,123
101,0,122
101,0,121
101,0,120
101,0,119
101,0,118
101,0,117
101,0,116
101,0,115
101,0,114
101,0,113
101,0,112
101,0,111
101,0,110
101,0,109
101,0,108
101,0,107
101,0,105
101,0,103
101,0,101
101,0,100
101,0,99
101,0,98
101,0,96
101,0,95
101,0,94
101,0,93
101,0,92
101,0,91
101,0,89
101,0,88
101,0,86
101,0,85
101,0,83
101,0,82
101,0,80
101,0,79
101,0,78
101,0,76
101,0,75
101,0,73
101,0,72
101,0,71
101,0,70
101,0,69
101,0,67
101,0,65
101,0,64
101,0,62
101,0,60
101,0,59
101,0,58
101,0,57
101,0,56
101,0,53
101,0,50
101,0,48
101,0,47
101,0,46
101,0,44
101,0,42
101,0,39
101,0,37
101,0,36
101,0,35
101,0,32
101,1,28
101,0,22
101,0,6
101,1,4
101,0,3
100,0,337
100,0,330
100,0,329
100,0,327
100,0,308
100,0,307
100,0,304
100,0,302
100,0,301
100,0,297
100,0,286
100,0,284
100,0,283
100,0,281
100,0,279
100,0,278
100,0,277
100,0,276
100,0,275
100,0,274
100,0,273
100,0,272
100,0,271
100,0,270
100,0,269
100,0,256
100,0,249
100,0,248
100,0,242
100,0,241
100,0,237
100,0,236
100,0,235
100,0,233
100,0,232
100,0,231
100,0,229
100,0,228
100,0,226
100,0,225
100,0,224
100,0,223
100,0,221
100,0,220
100,0,218
100,0,213
100,0,210
100,0,209
100,0,208
100,0,207
100,0,206
100,0,204
100,0,203
100,0,202
100,0,201
100,0,200
100,0,199
100,0,198
100,0,197
100,0,196
100,0,195
100,0,194
100,0,193
100,0,192
100,0,191
100,0,190
100,0,189
100,0,188
100,0,186
100,0,185
100,0,184
100,0,183
100,0,175
100,0,166
100,0,165
100,1,162
100,0,159
100,0,158
100,0,157
100,0,148
100,0,134
100,0,131
100,0,129
100,0,125
100,0,123
100,0,122
100,0,119
100,0,118
100,0,117
100,0,115
100,0,113
100,0,109
100,0,108
100,0,105
100,0,103
100,0,101
100,0,99
100,0,98
100,0,95
100,0,94
100,0,92
100,0,91
100,0,89
100,0,88
100,0,85
100,0,83
100,0,80
100,0,79
100,0,78
100,0,77
100,0,76
100,0,75
100,0,73
100,0,72
100,0,71
100,0,70
100,0,67
100,0,66
100,0,65
100,0,64
100,0,63
100,0,62
100,0,60
100,0,59
100,0,58
100,0,57
100,0,56
100,0,52
100,0,44
100,0,42
100,1,40
100,0,37
100,1,33
100,0,32
100,1,30
100,0,27
100,1,22
100,0,13
100,1,11
100,1,6
100,1,4
100,1,0
99,0,333
99,0,331
99,0,329
99,0,312
99,0,307
99,1,303
99,0,301
99,0,297
99,0,286
99,0,254
99,0,252
99,0,244
99,0,242
99,0,240
99,0,239
99,0,233
99,0,232
99,0,230
99,0,229
99,0,228
99,0,226
99,0,225
99,0,224
99,0,223
99,0,222
99,0,221
99,0,220
99,0,218
99,0,213
99,0,210
99,0,209
99,0,207
99,0,206
99,0,203
99,0,202
99,0,201
99,0,200
99,0,198
99,0,193
99,0,192
99,0,190
99,0,186
99,0,183
99,1,162
99,1,161
99,1,140
99,0,127
99,0,121
99,0,118
99,0,117
99,0,108
99,0,106
99,0,104
99,0,103
99,0,100
99,0,99
99,0,97
99,0,95
99,0,94
99,0,93
99,0,92
99,0,91
99,0,89
99,0,88
99,0,80
99,0,79
99,0,78
99,0,76
99,0,73
99,0,72
99,0,71
99,0,70
99,0,67
99,0,65
99,0,64
99,0,63
99,0,62
99,0,60
99,0,58
99,0,39
99,0,37
99,1,33
99,0,32
99,1,31
99,1,29
99,1,28
99,1,25
99,1,24
99,1,22
99,1,21
99,1,17
99,1,11
99,1,10
99,1,9
99,1,7
99,1,6
99,1,5
98,0,329
98,0,327
98,1,314
98,0,301
98,0,298
98,0,297
98,0,286
98,0,284
98,0,283
98,0,281
98,0,280
98,0,278
98,0,276
98,0,274
98,0,273
98,0,272
98,0,271
98,0,270
98,0,269
98,0,268
98,0,267
98,0,265
98,0,264
98,0,263
98,0,262
98,0,261
98,0,260
98,0,259
98,0,258
98,0,257
98,0,254
98,0,252
98,0,250
98,0,248
98,0,243
98,0,242
98,0,238
98,0,237
98,0,236
98,0,235
98,0,234
98,0,233
98,0,231
98,0,230
98,0,229
98,0,228
98,0,226
98,0,225
98,0,224
98,0,223
98,0,221
98,0,220
98,0,218
98,0,217
98,0,213
98,0,212
98,0,210
98,0,209
98,0,208
98,0,207
98,0,206
98,0,204
98,0,203
98,0,202
98,0,201
98,0,200
98,0,198
98,0,195
98,0,193
98,0,192
98,0,189
98,0,186
98,0,183
98,0,175
98,0,167
98,1,162
98,0,159
98,0,158
98,0,157
98,0,156
98,0,147
98,0,146
98,0,144
98,0,143
98,0,142
98,0,140
98,0,138
98,0,137
98,0,136
98,0,133
98,0,132
98,0,131
98,0,127
98,0,123
98,0,122
98,0,121
98,0,118
98,0,117
98,0,116
98,0,114
98,0,112
98,0,109
98,0,108
98,0,105
98,0,103
98,0,99
98,0,95
98,0,91
98,0,88
98,0,86
98,0,85
98,1,84
98,0,83
98,0,80
98,0,79
98,0,78
98,0,74
98,0,73
98,0,72
98,0,71
98,0,70
98,0,69
98,0,67
98,0,65
98,0,64
98,0,63
98,0,62
98,0,60
98,0,58
98,1,50
98,1,49
98,0,46
98,0,44
98,0,42
98,1,40
98,0,37
98,1,34
98,1,33
98,0,32
98,1,28
98,1,24
98,1,22
98,1,21
98,1,20
98,1,17
98,1,12
98,1,11
98,1,10
98,1,9
98,1,7
98,1,6
98,1,5
98,1,4
98,1,2
97,0,333
97,0,329
97,0,308
97,0,304
97,0,302
97,0,301
97,0,299
97,0,298
97,0,297
97,0,286
97,0,283
97,0,281
97,0,279
97,0,278
97,0,277
97,0,276
97,0,274
97,0,272
97,0,271
97,0,270
97,0,269
97,0,248
97,0,243
97,0,242
97,0,238
97,0,237
97,0,236
97,0,233
97,0,232
97,0,231
97,0,229
97,0,228
97,0,226
97,0,225
97,0,224
97,0,223
97,0,221
97,0,220
97,0,218
97,0,214
97,0,213
97,0,212
97,0,210
97,0,209
97,0,207
97,0,206
97,0,204
97,0,203
97,0,202
97,0,201
97,0,200
97,0,199
97,0,198
97,0,197
97,0,196
97,0,195
97,0,193
97,0,192
97,0,186
97,0,185
97,1,177
97,0,175
97,0,174
97,0,167
97,0,166
97,0,165
97,0,159
97,0,158
97,0,157
97,0,156
97,0,153
97,0,148
97,0,134
97,0,131
97,0,128
97,0,125
97,0,123
97,0,118
97,0,117
97,0,109
97,0,103
97,0,101
97,0,100
97,0,99
97,0,98
97,0,97
97,0,95
97,0,94
97,0,93
97,0,92
97,0,91
97,0,90
97,0,89
97,0,88
97,0,86
97,0,85
97,0,83
97,0,80
97,0,79
97,0,78
97,0,77
97,0,76
97,0,75
97,0,73
97,0,72
97,0,71
97,0,70
97,0,68
97,0,67
97,0,66
97,0,65
97,0,64
97,0,63
97,0,62
97,0,61
97,0,60
97,0,58
97,0,51
97,1,49
97,0,44
97,1,40
97,1,33
97,0,32
97,1,30
97,1,28
97,1,22
97,1,21
97,0,13
97,1,11
97,1,10
97,1,9
97,1,7
97,1,4
97,1,2
96,0,340
96,0,337
96,0,333
96,0,330
96,0,329
96,0,327
96,1,314
96,0,306
96,0,304
96,0,301
96,0,297
96,0,286
96,0,284
96,0,283
96,0,281
96,0,279
96,0,278
96,0,277
96,0,276
96,0,275
96,0,274
96,0,273
96,0,272
96,0,271
96,0,270
96,0,269
96,0,268
96,0,267
96,0,266
96,0,265
96,0,264
96,0,263
96,0,262
96,0,261
96,0,260
96,0,259
96,0,258
96,0,257
96,0,254
96,0,252
96,0,250
96,0,249
96,0,248
96,0,238
96,0,237
96,0,235
96,0,234
96,0,233
96,0,232
96,0,231
96,0,230
96,0,228
96,0,227
96,0,226
96,0,225
96,0,224
96,0,223
96,0,221
96,0,220
96,0,218
96,0,217
96,0,214
96,0,213
96,0,210
96,0,209
96,0,207
96,0,203
96,0,202
96,0,201
96,0,200
96,0,198
96,0,197
96,0,196
96,0,193
96,0,192
96,0,190
96,0,189
96,0,188
96,0,186
96,0,184
96,0,183
96,1,177
96,0,167
96,0,165
96,0,159
96,0,158
96,0,157
96,0,156
96,0,153
96,0,152
96,0,151
96,0,149
96,0,147
96,0,146
96,0,144
96,0,143
96,0,142
96,0,141
96,0,140
96,0,138
96,0,137
96,0,136
96,0,135
96,0,133
96,0,132
96,0,131
96,0,129
96,0,128
96,0,127
96,0,126
96,0,125
96,0,123
96,0,122
96,0,121
96,0,119
96,0,118
96,0,117
96,0,116
96,0,114
96,0,112
96,0,109
96,0,108
96,0,105
96,0,103
96,0,100
96,0,99
96,0,98
96,0,97
96,0,96
96,0,95
96,0,94
96,0,93
96,0,92
96,0,91
96,0,89
96,0,88
96,0,85
96,0,83
96,0,80
96,0,79
96,0,78
96,0,76
96,0,73
96,0,72
96,0,71
96,0,69
96,0,67
96,0,65
96,0,64
96,0,62
96,0,60
96,0,58
96,0,56
96,0,52
96,1,49
96,0,46
96,0,44
96,1,33
96,0,32
96,1,22
96,1,21
96,1,20
96,1,12
96,1,11
96,1,7
96,1,6
96,1,4
96,1,2
96,1,0
95,0,338
95,0,333
95,0,329
95,0,328
95,0,327
95,1,314
95,0,312
95,0,308
95,0,304
95,0,302
95,0,301
95,0,299
95,0,286
95,0,284
95,0,283
95,0,281
95,0,280
95,0,278
95,0,277
95,0,275
95,0,274
95,0,273
95,0,272
95,0,271
95,0,270
95,0,268
95,0,267
95,0,264
95,0,263
95,0,262
95,0,261
95,0,260
95,0,258
95,0,257
95,0,256
95,0,255
95,0,254
95,0,252
95,0,251
95,0,250
95,0,249
95,0,248
95,0,245
95,0,243
95,0,242
95,0,241
95,0,237
95,0,236
95,0,235
95,0,233
95,0,232
95,0,230
95,0,229
95,0,228
95,0,226
95,0,225
95,0,224
95,0,223
95,0,221
95,0,220
95,0,218
95,0,217
95,0,214
95,0,213
95,0,211
95,0,210
95,0,209
95,0,208
95,0,207
95,0,206
95,0,203
95,0,202
95,0,201
95,0,200
95,0,199
95,0,198
95,0,197
95,0,196
95,0,195
95,0,193
95,0,192
95,0,189
95,0,186
95,0,183
95,0,174
95,0,167
95,0,165
95,1,162
95,1,161
95,0,159
95,0,158
95,0,157
95,0,156
95,0,155
95,0,154
95,0,153
95,0,152
95,0,151
95,0,149
95,0,148
95,0,147
95,0,146
95,0,144
95,0,143
95,0,142
95,0,141
95,0,140
95,0,138
95,0,137
95,0,136
95,0,135
95,0,134
95,0,133
95,0,132
95,0,131
95,0,130
95,0,129
95,0,128
95,0,127
95,0,126
95,0,125
95,0,123
95,0,122
95,0,121
95,0,119
95,0,118
95,0,117
95,0,116
95,0,114
95,0,113
95,0,112
95,0,107
95,0,103
95,0,101
95,0,100
95,0,99
95,0,97
95,0,96
95,0,95
95,0,94
95,0,92
95,0,91
95,0,89
95,0,88
95,0,86
95,0,85
95,0,83
95,0,80
95,0,79
95,0,78
95,0,77
95,0,76
95,0,75
95,0,73
95,0,71
95,0,70
95,0,69
95,0,67
95,0,66
95,0,65
95,0,64
95,0,63
95,0,62
95,0,61
95,0,60
95,0,58
95,1,49
95,0,46
95,0,44
95,1,33
95,0,32
95,1,30
95,0,27
95,1,22
95,1,21
95,1,11
95,1,10
95,1,5
95,1,4
95,0,3
95,1,2
94,0,339
94,0,337
94,0,333
94,0,331
94,0,330
94,0,329
94,1,314
94,0,310
94,0,308
94,0,307
94,0,304
94,0,297
94,0,286
94,0,285
94,0,284
94,0,283
94,0,282
94,0,281
94,0,279
94,0,278
94,0,277
94,0,276
94,0,274
94,0,272
94,0,271
94,0,270
94,0,269
94,0,268
94,0,267
94,0,266
94,0,265
94,0,264
94,0,262
94,0,261
94,0,260
94,0,259
94,0,258
94,0,255
94,0,254
94,0,252
94,0,250
94,0,249
94,0,248
94,0,247
94,0,246
94,0,244
94,0,243
94,0,242
94,0,240
94,0,239
94,0,238
94,0,237
94,0,236
94,0,235
94,0,233
94,0,232
94,0,231
94,0,230
94,0,229
94,0,228
94,0,226
94,0,225
94,0,224
94,0,223
94,0,221
94,0,220
94,0,218
94,0,213
94,0,210
94,0,209
94,0,208
94,0,206
94,0,203
94,0,202
94,0,201
94,0,200
94,0,198
94,0,193
94,0,192
94,0,186
94,1,177
94,0,167
94,1,162
94,1,161
94,0,160
94,0,159
94,0,158
94,0,157
94,0,156
94,0,154
94,0,153
94,0,151
94,0,150
94,0,148
94,0,147
94,0,146
94,0,144
94,0,143
94,0,142
94,0,141
94,0,139
94,0,138
94,0,136
94,0,134
94,0,132
94,0,131
94,0,129
94,0,128
94,0,127
94,0,126
94,0,123
94,0,122
94,0,121
94,0,119
94,0,118
94,0,117
94,0,116
94,0,115
94,0,114
94,0,113
94,0,109
94,0,108
94,0,107
94,0,105
94,0,104
94,0,103
94,0,101
94,0,100
94,0,99
94,0,98
94,0,97
94,0,96
94,0,95
94,0,94
94,0,93
94,0,92
94,0,91
94,0,88
94,0,86
94,0,85
94,0,83
94,0,80
94,0,79
94,0,78
94,0,73
94,0,72
94,0,71
94,0,70
94,0,67
94,0,65
94,0,64
94,0,63
94,0,62
94,0,60
94,0,58
94,1,57
94,0,51
94,1,49
94,0,46
94,0,44
94,0,42
94,0,37
94,1,33
94,0,32
94,1,30
94,0,27
94,1,22
94,1,17
94,0,13
94,1,12
94,1,11
94,1,10
94,1,9
94,1,5
94,1,4
94,1,2
93,0,337
93,0,335
93,0,333
93,0,331
93,0,330
93,0,329
93,0,325
93,0,313
93,0,312
93,0,310
93,0,308
93,0,301
93,0,297
93,0,286
93,0,254
93,0,252
93,0,247
93,0,244
93,0,243
93,0,242
93,0,241
93,0,240
93,0,239
93,0,238
93,0,237
93,0,236
93,0,235
93,0,234
93,0,232
93,0,230
93,0,229
93,0,228
93,0,227
93,0,225
93,0,224
93,0,223
93,0,221
93,0,220
93,0,218
93,0,214
93,0,213
93,0,210
93,0,207
93,0,206
93,0,204
93,0,203
93,0,202
93,0,201
93,0,200
93,0,198
93,0,193
93,0,192
93,0,189
93,0,186
93,0,184
93,0,183
93,1,177
93,0,167
93,1,162
93,0,152
93,0,127
93,0,121
93,0,118
93,0,117
93,1,111
93,0,107
93,0,106
93,0,104
93,0,103
93,0,100
93,0,99
93,0,98
93,0,95
93,0,94
93,0,93
93,0,92
93,0,91
93,0,89
93,0,88
93,0,85
93,0,83
93,0,82
93,0,80
93,0,79
93,0,78
93,0,76
93,0,75
93,0,73
93,0,72
93,0,70
93,0,67
93,0,65
93,0,64
93,0,63
93,0,62
93,0,60
93,0,58
93,0,39
93,0,36
93,0,32
93,1,31
93,0,27
93,1,22
93,1,19
93,1,17
93,1,11
93,1,7
92,0,333
92,0,331
92,0,329
92,0,310
92,0,308
92,0,304
92,0,301
92,0,254
92,0,250
92,0,247
92,0,245
92,0,242
92,0,240
92,0,239
92,0,238
92,0,237
92,0,235
92,0,233
92,0,232
92,0,231
92,0,230
92,0,229
92,0,228
92,0,226
92,0,225
92,0,224
92,0,223
92,0,222
92,0,221
92,0,220
92,0,218
92,0,213
92,0,210
92,0,208
92,0,207
92,0,206
92,0,203
92,0,202
92,0,201
92,0,200
92,0,198
92,0,197
92,0,196
92,0,195
92,0,193
92,1,177
92,0,174
92,0,167
92,1,162
92,0,140
92,0,121
92,0,118
92,0,117
92,0,106
92,0,105
92,0,103
92,0,100
92,0,99
92,0,98
92,0,97
92,0,96
92,0,95
92,0,94
92,0,93
92,0,92
92,0,91
92,0,89
92,0,88
92,0,86
92,0,85
92,0,83
92,0,80
92,0,79
92,0,78
92,0,77
92,0,76
92,0,75
92,0,73
92,0,72
92,0,71
92,0,70
92,0,69
92,0,67
